"tenantid","connectionno"
"od.sambalpur","WS/SMB/2206727"
"od.sambalpur","WS/SMB/2206729"
"od.sambalpur","WS/SMB/2206730"
"od.sambalpur","WS/SMB/2206731"
"od.sambalpur","WS/SMB/2206732"
"od.bhubaneswar","WS/BMC/2206981"
"od.sambalpur","WS/SMB/2206733"
"od.sambalpur","WS/SMB/2206735"
"od.sambalpur","WS/SMB/2206734"
"od.sambalpur","WS/SMB/2206736"
"od.bhubaneswar","WS/BMC/2202979"
"od.bhubaneswar","WS/BMC/2202980"
"od.hinjilicut","WS/HNL/2206737"
"od.bhubaneswar","WS/BMC/2206971"
"od.bhubaneswar","WS/BMC/2206815"
"od.sambalpur","WS/SMB/2206764"
"od.sambalpur","WS/SMB/2206760"
"od.sambalpur","WS/SMB/2206767"
"od.sambalpur","WS/SMB/2206761"
"od.bhubaneswar","WS/BMC/2203127"
"od.sambalpur","WS/SMB/2206762"
"od.sambalpur","WS/SMB/2206768"
