"ulb","applicationno","applicationstatus","connectionno","createddate","lastmodifieddate","applicationtype","ward"
"Banki","WS_AP/BAN/2021-22/2171940","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Banki","WS_AP/BAN/2021-22/2171937","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Banki","WS_AP/BAN/2021-22/2171934","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","17"
"Purushottampur","WS_AP/PRS/2021-22/2170477","CONNECTION_ACTIVATED","WS/PRS/2170629","2021-12-18","2022-01-08","New Connection","14"
"Banki","WS_AP/BAN/2021-22/2171930","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170476","CONNECTION_ACTIVATED","WS/PRS/2170628","2021-12-18","2022-01-08","New Connection","13"
"Purushottampur","WS_AP/PRS/2021-22/2170474","CONNECTION_ACTIVATED","WS/PRS/2170627","2021-12-18","2022-01-08","New Connection","02"
"Banki","WS_AP/BAN/2021-22/2171926","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170473","CONNECTION_ACTIVATED","WS/PRS/2170626","2021-12-18","2022-01-08","New Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2170472","CONNECTION_ACTIVATED","WS/PRS/2170625","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170470","CONNECTION_ACTIVATED","WS/PRS/2170624","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170469","CONNECTION_ACTIVATED","WS/PRS/2170623","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170467","CONNECTION_ACTIVATED","WS/PRS/2170622","2021-12-18","2022-01-08","New Connection","01"
"Banki","WS_AP/BAN/2021-22/2171918","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170461","CONNECTION_ACTIVATED","WS/PRS/2170621","2021-12-18","2022-01-08","New Connection","01"
"Banki","WS_AP/BAN/2021-22/2171914","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","02"
"Rourkela","WS_AP/RRK/2021-22/2171450","CONNECTION_ACTIVATED","WS/RRK/2170693","2021-12-30","2022-01-11","New Connection","24"
"Puri","WS_AP/PRI/2021-22/2172061","CONNECTION_ACTIVATED","WS/PRI/2170692","2022-01-11","2022-01-11","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2171453","CONNECTION_ACTIVATED","WS/RRK/2170691","2021-12-30","2022-01-11","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171454","CONNECTION_ACTIVATED","WS/RRK/2170690","2021-12-30","2022-01-11","New Connection","23"
"Rourkela","WS_AP/RRK/2021-22/2172040","CONNECTION_ACTIVATED","WS/RRK/2170689","2022-01-11","2022-01-11","New Connection","19"
"Puri","WS_AP/PRI/2021-22/2172056","REJECTED",NULL,"2022-01-11","2022-01-11","New Connection","05"
"Rourkela","WS_AP/RRK/2021-22/2171456","CONNECTION_ACTIVATED","WS/RRK/2170688","2021-12-30","2022-01-11","New Connection","24"
"Rourkela","WS_AP/RRK/2021-22/2171151","CONNECTION_ACTIVATED","WS/RRK/2170687","2021-12-28","2022-01-11","New Connection","21"
"Aska","WS_AP/ASK/2021-22/2171945","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","13"
"Aska","WS_AP/ASK/2021-22/2171939","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","12"
"Aska","WS_AP/ASK/2021-22/2171938","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","12"
"Aska","WS_AP/ASK/2021-22/2171936","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2170493","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-18","2022-01-04","New Connection","11"
"Kodala","WS_AP/KDL/2021-22/2170582","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-20","2022-01-04","New Connection","09"
"Aska","WS_AP/ASK/2021-22/2171879","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171878","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-08","2022-01-09","New Connection","16"
"Banki","WS_AP/BAN/2021-22/2171892","PENDING_FOR_PAYMENT",NULL,"2022-01-08","2022-01-08","New Connection","15"
"Banki","WS_AP/BAN/2021-22/2171068","PENDING_FOR_PAYMENT",NULL,"2021-12-27","2022-01-08","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170459","CONNECTION_ACTIVATED","WS/PRS/2170620","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170440","CONNECTION_ACTIVATED","WS/PRS/2170611","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170439","CONNECTION_ACTIVATED","WS/PRS/2170610","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170438","CONNECTION_ACTIVATED","WS/PRS/2170609","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170437","CONNECTION_ACTIVATED","WS/PRS/2170608","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170436","CONNECTION_ACTIVATED","WS/PRS/2170607","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170435","CONNECTION_ACTIVATED","WS/PRS/2170606","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170432","CONNECTION_ACTIVATED","WS/PRS/2170605","2021-12-18","2022-01-08","New Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2170431","CONNECTION_ACTIVATED","WS/PRS/2170604","2021-12-18","2022-01-08","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170430","CONNECTION_ACTIVATED","WS/PRS/2170603","2021-12-18","2022-01-08","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170370","CONNECTION_ACTIVATED","WS/PRS/2170602","2021-12-16","2022-01-08","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170364","CONNECTION_ACTIVATED","WS/PRS/2170601","2021-12-16","2022-01-08","New Connection","03"
"Purushottampur","WS_AP/PRS/2021-22/2170362","CONNECTION_ACTIVATED","WS/PRS/2170600","2021-12-16","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170357","CONNECTION_ACTIVATED","WS/PRS/2170599","2021-12-16","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170353","CONNECTION_ACTIVATED","WS/PRS/2170598","2021-12-16","2022-01-08","New Connection","03"
"Phulbani","WS_AP/PLB/2021-22/2171872","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","11"
"Phulbani","WS_AP/PLB/2021-22/2171871","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","03"
"Phulbani","WS_AP/PLB/2021-22/2171870","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","11"
"Kodala","WS_AP/KDL/2021-22/2170910","PENDING_FOR_PAYMENT",NULL,"2021-12-23","2022-01-07","New Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2170341","CONNECTION_ACTIVATED","WS/PRS/2170597","2021-12-16","2022-01-07","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170335","CONNECTION_ACTIVATED","WS/PRS/2170596","2021-12-16","2022-01-07","New Connection","12"
"Purushottampur","WS_AP/PRS/2021-22/2170333","CONNECTION_ACTIVATED","WS/PRS/2170595","2021-12-16","2022-01-07","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170332","CONNECTION_ACTIVATED","WS/PRS/2170594","2021-12-16","2022-01-07","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170331","CONNECTION_ACTIVATED","WS/PRS/2170593","2021-12-16","2022-01-07","New Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2170330","CONNECTION_ACTIVATED","WS/PRS/2170592","2021-12-16","2022-01-07","New Connection","11"
"Purushottampur","WS_AP/PRS/2021-22/2170329","CONNECTION_ACTIVATED","WS/PRS/2170591","2021-12-16","2022-01-07","New Connection","04"
"Purushottampur","WS_AP/PRS/2021-22/2171004","PENDING_FOR_PAYMENT",NULL,"2021-12-25","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170992","PENDING_FOR_PAYMENT",NULL,"2021-12-24","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170901","PENDING_FOR_PAYMENT",NULL,"2021-12-22","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170766","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170765","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170764","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170763","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170761","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170760","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170759","PENDING_FOR_PAYMENT",NULL,"2021-12-21","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170664","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170658","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170646","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2022-01-07","New Connection","08"
"Purushottampur","WS_AP/PRS/2021-22/2170328","CONNECTION_ACTIVATED","WS/PRS/2170590","2021-12-16","2022-01-07","New Connection","05"
"Aska","WS_AP/ASK/2021-22/2171895","CONNECTION_ACTIVATED","WS/ASK/2170655","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171887","CONNECTION_ACTIVATED","WS/ASK/2170651","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171886","CONNECTION_ACTIVATED","WS/ASK/2170650","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171885","CONNECTION_ACTIVATED","WS/ASK/2170649","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171884","CONNECTION_ACTIVATED","WS/ASK/2170648","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171900","CONNECTION_ACTIVATED","WS/ASK/2170646","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171903","CONNECTION_ACTIVATED","WS/ASK/2170644","2022-01-08","2022-01-10","New Connection","16"
"Jharsuguda","WS_AP/JRS/2021-22/2172009","INITIATED",NULL,"2022-01-10","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2172004","INITIATED",NULL,"2022-01-10","2022-01-10","New Connection","01"
"Aska","WS_AP/ASK/2021-22/2171875","CONNECTION_ACTIVATED","WS/ASK/2170642","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171874","CONNECTION_ACTIVATED","WS/ASK/2170641","2022-01-08","2022-01-10","New Connection","16"
"Jharsuguda","WS_AP/JRS/2021-22/2172001","INITIATED",NULL,"2022-01-10","2022-01-10","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171997","INITIATED",NULL,"2022-01-10","2022-01-10","New Connection","01"
"Aska","WS_AP/ASK/2021-22/2170716","CONNECTION_ACTIVATED","WS/ASK/2170636","2021-12-20","2022-01-10","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170326","CONNECTION_ACTIVATED","WS/PRS/2170589","2021-12-16","2022-01-07","New Connection","05"
"Purushottampur","WS_AP/PRS/2021-22/2170318","CONNECTION_ACTIVATED","WS/PRS/2170588","2021-12-16","2022-01-07","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171828","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171827","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171825","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171822","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171820","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171816","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Jharsuguda","WS_AP/JRS/2021-22/2171817","INITIATED",NULL,"2022-01-07","2022-01-07","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171815","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171813","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171810","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171805","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171795","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171781","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171780","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171769","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Aska","WS_AP/ASK/2021-22/2171908","CONNECTION_ACTIVATED","WS/ASK/2170665","2022-01-08","2022-01-10","New Connection","16"
"Aska","WS_AP/ASK/2021-22/2171907","CONNECTION_ACTIVATED","WS/ASK/2170664","2022-01-08","2022-01-10","New Connection","16"
"Purushottampur","WS_AP/PRS/2021-22/2170455","CONNECTION_ACTIVATED","WS/PRS/2170619","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170453","CONNECTION_ACTIVATED","WS/PRS/2170618","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170451","CONNECTION_ACTIVATED","WS/PRS/2170617","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170448","CONNECTION_ACTIVATED","WS/PRS/2170616","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170446","CONNECTION_ACTIVATED","WS/PRS/2170615","2021-12-18","2022-01-08","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171893","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171891","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170444","CONNECTION_ACTIVATED","WS/PRS/2170614","2021-12-18","2022-01-08","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2171889","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171888","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-08","2022-01-08","New Connection","10"
"Purushottampur","WS_AP/PRS/2021-22/2170442","CONNECTION_ACTIVATED","WS/PRS/2170613","2021-12-18","2022-01-08","New Connection","01"
"Purushottampur","WS_AP/PRS/2021-22/2170441","CONNECTION_ACTIVATED","WS/PRS/2170612","2021-12-18","2022-01-08","New Connection","01"
"Jharsuguda","WS_AP/JRS/2021-22/2171732","CONNECTION_ACTIVATED","WS/JRS/2170587","2022-01-06","2022-01-06","New Connection","12"
"Jharsuguda","WS_AP/JRS/2021-22/2171735","CONNECTION_ACTIVATED","WS/JRS/2170586","2022-01-06","2022-01-06","New Connection","12"
"Bhawanipatna","WS_AP/BWP/2021-22/2171733","INITIATED",NULL,"2022-01-06","2022-01-06","New Connection","02"
"Purushottampur","WS_AP/PRS/2021-22/2170315","CONNECTION_ACTIVATED","WS/PRS/2170585","2021-12-16","2022-01-06","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2170755","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2022-01-06","New Connection","07"
"Purushottampur","WS_AP/PRS/2021-22/2170313","CONNECTION_ACTIVATED","WS/PRS/2170584","2021-12-16","2022-01-06","New Connection","01"
"Kodala","WS_AP/KDL/2021-22/2170753","PENDING_FOR_PAYMENT",NULL,"2021-12-20","2022-01-06","New Connection","07"
"Khallikote","WS_AP/KHL/2021-22/2171702","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-06","2022-01-06","New Connection","06"
"Puri","WS_AP/PRI/2021-22/2171700","CONNECTION_ACTIVATED","WS/PRI/2170583","2022-01-06","2022-01-06","New Connection","05"
"Puri","WS_AP/PRI/2021-22/2171698","CONNECTION_ACTIVATED","WS/PRI/2170582","2022-01-06","2022-01-06","New Connection","05"
"Khallikote","WS_AP/KHL/2021-22/2171690","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-06","2022-01-06","New Connection","06"
"Puri","WS_AP/PRI/2021-22/2171678","CONNECTION_ACTIVATED","WS/PRI/2170581","2022-01-06","2022-01-06","New Connection","04"
"Rourkela","WS_AP/RRK/2021-22/2171687","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-06","2022-01-06","New Connection","14"
"Rourkela","WS_AP/RRK/2021-22/2171683","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-06","2022-01-06","New Connection","25"
"Khallikote","WS_AP/KHL/2021-22/2171685","INITIATED",NULL,"2022-01-06","2022-01-06","New Connection","06"
"Khallikote","WS_AP/KHL/2021-22/2171681","INITIATED",NULL,"2022-01-06","2022-01-06","New Connection","06"
"Rourkela","WS_AP/RRK/2021-22/2171676","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-06","2022-01-06","New Connection","21"
"Rayagada","WS_AP/RYG/2021-22/2171674","PENDING_FOR_FIELD_INSPECTION",NULL,"2022-01-06","2022-01-06","New Connection","01"
"Puri","WS_AP/PRI/2021-22/2171675","CONNECTION_ACTIVATED","WS/PRI/2170580","2022-01-06","2022-01-06","New Connection","06"
"Khallikote","WS_AP/KHL/2021-22/2171673","INITIATED",NULL,"2022-01-06","2022-01-06","New Connection","06"
"Puri","WS_AP/PRI/2021-22/2171670","CONNECTION_ACTIVATED","WS/PRI/2170579","2022-01-06","2022-01-06","New Connection","05"
"Rayagada","WS_AP/RYG/2021-22/2170904","REJECTED",NULL,"2021-12-22","2022-01-06","New Connection","24"
"Puri","WS_AP/PRI/2021-22/2171665","CONNECTION_ACTIVATED","WS/PRI/2170578","2022-01-06","2022-01-06","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171793","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-07","2022-01-07","New Connection","10"
"Nayagarh","WS_AP/NGR/2021-22/2171661","INITIATED",NULL,"2022-01-06","2022-01-06","New Connection","01"
"Puri","WS_AP/PRI/2021-22/2170909","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2021-12-22","2022-01-06","New Connection","01"
"Puri","WS_AP/PRI/2021-22/2171651","CONNECTION_ACTIVATED","WS/PRI/2170577","2022-01-05","2022-01-05","New Connection","05"
"Puri","WS_AP/PRI/2021-22/2171650","CONNECTION_ACTIVATED","WS/PRI/2170576","2022-01-05","2022-01-05","New Connection","08"
"Puri","WS_AP/PRI/2021-22/2171649","CONNECTION_ACTIVATED","WS/PRI/2170575","2022-01-05","2022-01-05","New Connection","08"
"Puri","WS_AP/PRI/2021-22/2171648","INITIATED",NULL,"2022-01-05","2022-01-05","New Connection","08"
"Ganjam","WS_AP/GJM/2021-22/2171647","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","07"
"Puri","WS_AP/PRI/2021-22/2171608","CONNECTION_ACTIVATED","WS/PRI/2170574","2022-01-04","2022-01-05","New Connection","06"
"Ganjam","WS_AP/GJM/2021-22/2171646","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","05"
"Ganjam","WS_AP/GJM/2021-22/2171645","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","04"
"Ganjam","WS_AP/GJM/2021-22/2171644","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","04"
"Ganjam","WS_AP/GJM/2021-22/2171643","REJECTED",NULL,"2022-01-05","2022-01-05","New Connection","04"
"Ganjam","WS_AP/GJM/2021-22/2171642","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","04"
"Ganjam","WS_AP/GJM/2021-22/2171641","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-05","2022-01-05","New Connection","07"
"Jagatsinghpur","WS_AP/JGT/2021-22/2171619","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","01"
"Jagatsinghpur","WS_AP/JGT/2021-22/2171614","INITIATED",NULL,"2022-01-04","2022-01-04","New Connection","08"
"Kodala","WS_AP/KDL/2021-22/2171606","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171605","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","06"
"Kodala","WS_AP/KDL/2021-22/2171604","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","06"
"Kodala","WS_AP/KDL/2021-22/2171601","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171598","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","03"
"Kodala","WS_AP/KDL/2021-22/2171596","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","02"
"Jharsuguda","WS_AP/JRS/2021-22/2171494","PENDING_APPROVAL_FOR_CONNECTION",NULL,"2022-01-03","2022-01-04","New Connection","07"
"Kodala","WS_AP/KDL/2021-22/2171593","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171592","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","12"
"Bhawanipatna","WS_AP/BWP/2021-22/2170276","CONNECTION_ACTIVATED","WS/BWP/2170569","2021-12-15","2022-01-04","New Connection","20"
"Kodala","WS_AP/KDL/2021-22/2171591","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171589","INITIATED",NULL,"2022-01-04","2022-01-04","New Connection","10"
"Balangir","WS_AP/BLR/2021-22/2171558","REJECTED",NULL,"2022-01-04","2022-01-04","New Connection","01"
"Rourkela","WS_AP/RRK/2021-22/2171551","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-04","2022-01-04","New Connection","14"
"Rourkela","WS_AP/RRK/2021-22/2171544","PENDING_FOR_CONNECTION_ACTIVATION",NULL,"2022-01-04","2022-01-04","New Connection","05"
"Kodala","WS_AP/KDL/2021-22/2171640","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171639","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171638","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171637","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171636","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171635","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","10"
"Kodala","WS_AP/KDL/2021-22/2171634","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","03"
"Kodala","WS_AP/KDL/2021-22/2171633","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","05"
"Kodala","WS_AP/KDL/2021-22/2171632","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171631","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171630","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","13"
"Kodala","WS_AP/KDL/2021-22/2171629","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","12"
"Kodala","WS_AP/KDL/2021-22/2171628","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","12"
"Kodala","WS_AP/KDL/2021-22/2171627","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","12"
"Kodala","WS_AP/KDL/2021-22/2171626","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","11"
"Kodala","WS_AP/KDL/2021-22/2171625","PENDING_FOR_DOCUMENT_VERIFICATION",NULL,"2022-01-04","2022-01-04","New Connection","10"
