"ulb","receiptdate","receiptnumber","createdtime","amountpaid","feetype"
"Puri","2022-02-17","02/2021-22/056383","2022-02-17",735.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056397","2022-02-17",600.00,"Property Tax"
"Jagatsinghpur","2022-02-17","02/2021-22/056411","2022-02-17",16526.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056416","2022-02-17",420.00,"Property Tax"
"Barpali","2022-02-17","02/2021-22/056419","2022-02-17",140.00,"Property Tax"
"Karanjia","2022-02-17","02/2021-22/056423","2022-02-17",455.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056441","2022-02-17",4529.00,"PT Mutation Fee"
"Karanjia","2022-02-17","02/2021-22/056381","2022-02-17",613.00,"Property Tax"
"Jagatsinghpur","2022-02-17","02/2021-22/056387","2022-02-17",16526.00,"Property Tax"
"Jharsuguda","2022-02-17","02/2021-22/056390","2022-02-17",740.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056429","2022-02-17",368.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056431","2022-02-17",1100.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056432","2022-02-17",2040.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056439","2022-02-17",732.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056471","2022-02-17",735.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056476","2022-02-17",4036.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056483","2022-02-17",735.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056497","2022-02-17",1504.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056501","2022-02-17",500.00,"Property Tax"
"Kuchinda","2022-02-17","02/2021-22/056511","2022-02-17",1840.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056512","2022-02-17",500.00,"Property Tax"
"Jagatsinghpur","2022-02-17","02/2021-22/056513","2022-02-17",392.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056523","2022-02-17",4896.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056548","2022-02-17",100.00,"Property Tax"
"Boudhgarh","2022-02-17","02/2021-22/056598","2022-02-17",608.00,"Property Tax"
"Barpali","2022-02-17","02/2021-22/056563","2022-02-17",100.00,"Property Tax"
"Boudhgarh","2022-02-17","02/2021-22/056576","2022-02-17",400.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056555","2022-02-17",612.00,"Property Tax"
"Jharsuguda","2022-02-17","02/2021-22/056601","2022-02-17",11469.00,"Property Tax"
"Jharsuguda","2022-02-17","02/2021-22/056602","2022-02-17",54934.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056616","2022-02-17",480.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056635","2022-02-17",4048.00,"Property Tax"
"Jharsuguda","2022-02-17","02/2021-22/056636","2022-02-17",13125.00,"Property Tax"
"Boudhgarh","2022-02-17","02/2021-22/056637","2022-02-17",1792.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056642","2022-02-17",306.00,"PT Mutation Fee"
"Puri","2022-02-17","02/2021-22/056647","2022-02-17",1.00,"PT Mutation Fee"
"Barpali","2022-02-17","02/2021-22/056651","2022-02-17",191.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056655","2022-02-17",1273.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056659","2022-02-17",1873.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056671","2022-02-17",20543.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056712","2022-02-17",11736.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056663","2022-02-17",2510.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056665","2022-02-17",1273.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/056707","2022-02-17",1188.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/056717","2022-02-17",348.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056760","2022-02-17",490.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/056769","2022-02-17",7550.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056791","2022-02-17",110.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056798","2022-02-17",528.00,"Property Tax"
"Tarbha","2022-02-17","02/2021-22/056799","2022-02-17",392.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056807","2022-02-17",110.00,"Property Tax"
"Chatrapur","2022-02-17","02/2021-22/056813","2022-02-17",600.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056815","2022-02-17",143.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056844","2022-02-17",330.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/056857","2022-02-17",2304.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/056915","2022-02-17",220.00,"Property Tax"
"Jharsuguda","2022-02-17","02/2021-22/056893","2022-02-17",525.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/056919","2022-02-17",491.00,"PT Mutation Fee"
"Karanjia","2022-02-17","02/2021-22/056980","2022-02-17",370.00,"Property Tax"
"Sonepur","2022-02-17","02/2021-22/056985","2022-02-17",126.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/056991","2022-02-17",494.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/056993","2022-02-17",410.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/056994","2022-02-17",1116.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/056996","2022-02-17",269.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/056997","2022-02-17",13232.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/056998","2022-02-17",695.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/056999","2022-02-17",6120.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057001","2022-02-17",6616.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057003","2022-02-17",201.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057004","2022-02-17",765.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057005","2022-02-17",4590.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057007","2022-02-17",3855.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057009","2022-02-17",568.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057011","2022-02-17",277.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057012","2022-02-17",300.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057016","2022-02-17",306.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057017","2022-02-17",9963.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057018","2022-02-17",301.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057025","2022-02-17",269.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057027","2022-02-17",167.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057030","2022-02-17",154.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057034","2022-02-17",320.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057035","2022-02-17",291.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057036","2022-02-17",6429.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057039","2022-02-17",642.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057060","2022-02-17",320.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057061","2022-02-17",2866.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057010","2022-02-17",1285.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057015","2022-02-17",390.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057020","2022-02-17",247.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057024","2022-02-17",206.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057026","2022-02-17",4212.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057028","2022-02-17",381.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057029","2022-02-17",378.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057031","2022-02-17",612.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057033","2022-02-17",5223.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057037","2022-02-17",101.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057042","2022-02-17",248.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057045","2022-02-17",1234.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057050","2022-02-17",201.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057051","2022-02-17",24480.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057054","2022-02-17",119.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057057","2022-02-17",12780.00,"Property Tax"
"Sonepur","2022-02-17","02/2021-22/057059","2022-02-17",153.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057064","2022-02-17",166.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057065","2022-02-17",3249.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057068","2022-02-17",5355.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057072","2022-02-17",3060.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057075","2022-02-17",8330.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057079","2022-02-17",505.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057084","2022-02-17",545.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057085","2022-02-17",4760.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057089","2022-02-17",153.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/057090","2022-02-17",372.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057095","2022-02-17",24480.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057099","2022-02-17",177.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057103","2022-02-17",670.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057108","2022-02-17",368.00,"Property Tax"
"Gunupur","2022-02-17","02/2021-22/057109","2022-02-17",5453.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057124","2022-02-17",21864.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057131","2022-02-17",283.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057139","2022-02-17",181.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057148","2022-02-17",8585.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057100","2022-02-17",363.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057104","2022-02-17",5016.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057111","2022-02-17",5090.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057112","2022-02-17",7847.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057116","2022-02-17",454.00,"Property Tax"
"Hinjilicut","2022-02-17","02/2021-22/057120","2022-02-17",681.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057126","2022-02-17",5154.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057128","2022-02-17",199.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057129","2022-02-17",660.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057132","2022-02-17",933.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057140","2022-02-17",8585.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057151","2022-02-17",1474.00,"Property Tax"
"Rairangpur","2022-02-17","02/2021-22/057154","2022-02-17",392.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057156","2022-02-17",991.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057159","2022-02-17",750.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057152","2022-02-17",588.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057158","2022-02-17",4882.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057160","2022-02-17",4882.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057162","2022-02-17",3522.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057167","2022-02-17",8228.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057183","2022-02-17",6617.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057195","2022-02-17",4974.00,"Property Tax"
"Barpali","2022-02-17","02/2021-22/057200","2022-02-17",286.00,"Property Tax"
"Soro","2022-02-17","02/2021-22/057215","2022-02-17",468.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057224","2022-02-17",522.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057233","2022-02-17",414.00,"Property Tax"
"Kuchinda","2022-02-17","02/2021-22/057237","2022-02-17",550.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057214","2022-02-17",422.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057228","2022-02-17",28334.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057230","2022-02-17",5265.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057236","2022-02-17",180.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057238","2022-02-17",372.00,"Property Tax"
"Rourkela","2022-02-17","02/2021-22/057239","2022-02-17",5009.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057241","2022-02-17",372.00,"Property Tax"
"Barpali","2022-02-17","02/2021-22/057246","2022-02-17",471.00,"Property Tax"
"Chatrapur","2022-02-17","02/2021-22/057251","2022-02-17",654.00,"Property Tax"
"Barpali","2022-02-17","02/2021-22/057252","2022-02-17",280.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057260","2022-02-17",4388.00,"Property Tax"
"Chatrapur","2022-02-17","02/2021-22/057261","2022-02-17",150.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057262","2022-02-17",192.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057263","2022-02-17",192.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057265","2022-02-17",572.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057266","2022-02-17",192.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057269","2022-02-17",77340.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057275","2022-02-17",1797.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057276","2022-02-17",3594.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057288","2022-02-17",8064.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057290","2022-02-17",4032.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057284","2022-02-17",3602.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057283","2022-02-17",1966.00,"Property Tax"
"Bargarh","2022-02-17","02/2021-22/057296","2022-02-17",6444.00,"Property Tax"
"Puri","2022-02-17","02/2021-22/057308","2022-02-17",490.00,"Property Tax"
"Binka","2022-02-17","02/2021-22/057346","2022-02-17",378.00,"Property Tax"
"Jeypore","2022-02-17","02/2021-22/057369","2022-02-17",532.00,"Property Tax"
"Pattamundai","2022-02-17","02/2021-22/057382","2022-02-17",880.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057486","2022-02-18",40.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057492","2022-02-18",305.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057506","2022-02-18",936.00,"Property Tax"
"Rairangpur","2022-02-18","02/2021-22/057508","2022-02-18",384.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057513","2022-02-18",48.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057522","2022-02-18",104.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057515","2022-02-18",96.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057516","2022-02-18",116.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057519","2022-02-18",68.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057521","2022-02-18",88.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057525","2022-02-18",176.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057527","2022-02-18",84.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057533","2022-02-18",88.00,"Property Tax"
"Jharsuguda","2022-02-18","02/2021-22/057542","2022-02-18",680.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057547","2022-02-18",440.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057548","2022-02-18",48.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057553","2022-02-18",176.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057554","2022-02-18",110.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057556","2022-02-18",32.00,"Property Tax"
"Gunupur","2022-02-18","02/2021-22/057557","2022-02-18",6942.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057559","2022-02-18",68.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057563","2022-02-18",32.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057567","2022-02-18",28.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057552","2022-02-18",1106.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057569","2022-02-18",76.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057571","2022-02-18",40.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057574","2022-02-18",650.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057576","2022-02-18",76.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057582","2022-02-18",32.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057585","2022-02-18",84.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057592","2022-02-18",68.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057597","2022-02-18",44.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057605","2022-02-18",250.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057607","2022-02-18",3060.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057613","2022-02-18",624.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/057611","2022-02-18",950.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057619","2022-02-18",1800.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057620","2022-02-18",21.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057627","2022-02-18",480.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057628","2022-02-18",110.00,"Property Tax"
"Redhakhol","2022-02-18","02/2021-22/057629","2022-02-18",36.00,"Property Tax"
"Patnagarh","2022-02-18","02/2021-22/057638","2022-02-18",6120.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057639","2022-02-18",324.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057643","2022-02-18",160.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057646","2022-02-18",56.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057650","2022-02-18",490.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057651","2022-02-18",60.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057653","2022-02-18",110.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/057656","2022-02-18",382.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057684","2022-02-18",118.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/057689","2022-02-18",94.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057691","2022-02-18",192.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057694","2022-02-18",60.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057658","2022-02-18",144.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057663","2022-02-18",110.00,"Property Tax"
"Rajgangpur","2022-02-18","02/2021-22/057670","2022-02-18",1800.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057686","2022-02-18",96.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057692","2022-02-18",1800.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057696","2022-02-18",1122.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057703","2022-02-18",110.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057702","2022-02-18",367.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057710","2022-02-18",735.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057713","2022-02-18",160.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057719","2022-02-18",500.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/057720","2022-02-18",198.00,"Property Tax"
"Khordha","2022-02-18","02/2021-22/057721","2022-02-18",353.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057723","2022-02-18",364.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057729","2022-02-18",184.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057730","2022-02-18",490.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/057731","2022-02-18",380.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057734","2022-02-18",240.00,"Property Tax"
"Jharsuguda","2022-02-18","02/2021-22/057740","2022-02-18",1346.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057756","2022-02-18",176.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057769","2022-02-18",108.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057775","2022-02-18",116.00,"Property Tax"
"Digapahandi","2022-02-18","02/2021-22/057788","2022-02-18",157.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057795","2022-02-18",792.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057796","2022-02-18",792.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057813","2022-02-18",576.00,"Property Tax"
"Digapahandi","2022-02-18","02/2021-22/057749","2022-02-18",151.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057753","2022-02-18",735.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057761","2022-02-18",176.00,"Property Tax"
"Barpali","2022-02-18","02/2021-22/057762","2022-02-18",65.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057767","2022-02-18",484.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057771","2022-02-18",429.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057782","2022-02-18",9162.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057792","2022-02-18",108.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057818","2022-02-18",132.00,"Property Tax"
"Jajpur","2022-02-18","02/2021-22/057835","2022-02-18",64.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057839","2022-02-18",1714.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057843","2022-02-18",158.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057847","2022-02-18",110.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/057850","2022-02-18",1836.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057851","2022-02-18",110.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057883","2022-02-18",2532.00,"Property Tax"
"Cuttack","2022-02-18","02/2021-22/057886","2022-02-18",990.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057895","2022-02-18",1422.00,"Property Tax"
"Barpali","2022-02-18","02/2021-22/057917","2022-02-18",260.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057919","2022-02-18",41514.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057923","2022-02-18",60.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057956","2022-02-18",70.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057961","2022-02-18",1234.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057860","2022-02-18",183.00,"Property Tax"
"Jharsuguda","2022-02-18","02/2021-22/057864","2022-02-18",1122.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057877","2022-02-18",110.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057884","2022-02-18",1096.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057892","2022-02-18",844.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057899","2022-02-18",1422.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057901","2022-02-18",1422.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057906","2022-02-18",1422.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057921","2022-02-18",120.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057926","2022-02-18",307.00,"Property Tax"
"Rairangpur","2022-02-18","02/2021-22/057934","2022-02-18",1020.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057945","2022-02-18",5277.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057949","2022-02-18",456.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057952","2022-02-18",1759.00,"Property Tax"
"Nayagarh","2022-02-18","02/2021-22/057946","2022-02-18",1210.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057960","2022-02-18",3702.00,"Property Tax"
"Hinjilicut","2022-02-18","02/2021-22/057967","2022-02-18",3060.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/057975","2022-02-18",528.00,"Property Tax"
"Balasore","2022-02-18","02/2021-22/057978","2022-02-18",731.00,"Property Tax"
"Jagatsinghpur","2022-02-18","02/2021-22/057980","2022-02-18",904.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057986","2022-02-18",2198.00,"Property Tax"
"Barpali","2022-02-18","02/2021-22/057991","2022-02-18",60.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/057992","2022-02-18",1099.00,"Property Tax"
"Balasore","2022-02-18","02/2021-22/057994","2022-02-18",906.00,"Property Tax"
"Karanjia","2022-02-18","02/2021-22/057995","2022-02-18",28.00,"Property Tax"
"Chatrapur","2022-02-18","02/2021-22/057997","2022-02-18",1280.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/057998","2022-02-18",660.00,"Property Tax"
"Kuchinda","2022-02-18","02/2021-22/058003","2022-02-18",1224.00,"Property Tax"
"Rajgangpur","2022-02-18","02/2021-22/058005","2022-02-18",1536.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/058006","2022-02-18",144.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/058010","2022-02-18",432.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/058017","2022-02-18",804.00,"Property Tax"
"Jeypore","2022-02-18","02/2021-22/058018","2022-02-18",600.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/058019","2022-02-18",110.00,"Property Tax"
"Bargarh","2022-02-18","02/2021-22/058022","2022-02-18",825.00,"Property Tax"
"Rairangpur","2022-02-18","02/2021-22/058023","2022-02-18",96.00,"Property Tax"
"Puri","2022-02-18","02/2021-22/058025","2022-02-18",368.00,"Property Tax"
"Rairangpur","2022-02-18","02/2021-22/058033","2022-02-18",2208.00,"Property Tax"
"Soro","2022-02-18","02/2021-22/058034","2022-02-18",396.00,"Property Tax"
"Chatrapur","2022-02-18","02/2021-22/058036","2022-02-18",1.00,"PT Mutation Fee"
"Soro","2022-02-18","02/2021-22/058046","2022-02-18",264.00,"Property Tax"
